timestamp,date,day_index,day_type,phase,HR_bpm,HRV_ms,accel_g,accel_label,skin_temp_C,SpO2_pct,fatigue_factor
2024-02-05 22:40:00,2024-02-05,36,training,sleep,57.6,54.4,0.031,very_low,34.26,98.2,1.2
2024-02-05 22:50:00,2024-02-05,36,training,sleep,63.2,58.3,0.009,very_low,34.01,96.5,1.2
2024-02-05 23:00:00,2024-02-05,36,training,sleep,56.3,58.5,0.004,very_low,33.73,97.8,1.2
2024-02-05 23:10:00,2024-02-05,36,training,sleep,70.2,53.6,0.044,very_low,33.82,98.4,1.2
2024-02-05 23:20:00,2024-02-05,36,training,sleep,66.0,58.0,0.028,very_low,33.74,98.0,1.2
2024-02-05 23:30:00,2024-02-05,36,training,sleep,63.8,48.8,0.021,very_low,34.08,96.7,1.2
2024-02-05 23:40:00,2024-02-05,36,training,sleep,55.6,53.0,0.027,very_low,33.77,98.0,1.2
2024-02-05 23:50:00,2024-02-05,36,training,sleep,64.4,57.8,0.021,very_low,34.24,97.8,1.2
2024-02-06 00:00:00,2024-02-06,37,training,sleep,69.2,54.9,0.021,very_low,34.03,96.4,1.238
2024-02-06 00:10:00,2024-02-06,37,training,sleep,58.7,52.6,0.039,very_low,34.28,97.8,1.238
2024-02-06 00:20:00,2024-02-06,37,training,sleep,71.7,52.4,0.043,very_low,33.78,95.2,1.238
2024-02-06 00:30:00,2024-02-06,37,training,sleep,62.2,56.3,0.018,very_low,34.05,95.0,1.238
2024-02-06 00:40:00,2024-02-06,37,training,sleep,67.2,59.1,0.026,very_low,34.2,96.2,1.238
2024-02-06 00:50:00,2024-02-06,37,training,sleep,68.9,61.4,0.003,very_low,34.07,96.3,1.238
2024-02-06 01:00:00,2024-02-06,37,training,sleep,65.1,55.3,0.032,very_low,33.99,96.7,1.238
2024-02-06 01:10:00,2024-02-06,37,training,sleep,68.5,46.5,0.013,very_low,33.95,96.6,1.238
2024-02-06 01:20:00,2024-02-06,37,training,sleep,66.7,48.8,0.01,very_low,33.74,96.2,1.238
2024-02-06 01:30:00,2024-02-06,37,training,sleep,64.8,51.7,0.001,very_low,34.09,97.4,1.238
2024-02-06 01:40:00,2024-02-06,37,training,sleep,65.1,53.2,0.02,very_low,33.67,96.6,1.238
2024-02-06 01:50:00,2024-02-06,37,training,sleep,66.9,50.8,0.016,very_low,34.18,97.4,1.238
2024-02-06 02:00:00,2024-02-06,37,training,sleep,68.8,45.9,0.019,very_low,34.14,97.8,1.238
2024-02-06 02:10:00,2024-02-06,37,training,sleep,57.0,56.2,0.019,very_low,33.88,95.3,1.238
2024-02-06 02:20:00,2024-02-06,37,training,sleep,62.2,51.4,0.028,very_low,33.84,95.2,1.238
2024-02-06 02:30:00,2024-02-06,37,training,sleep,72.8,57.8,0.006,very_low,33.62,97.7,1.238
2024-02-06 02:40:00,2024-02-06,37,training,sleep,71.2,44.7,0.023,very_low,33.65,97.3,1.238
2024-02-06 02:50:00,2024-02-06,37,training,sleep,63.6,57.4,0.008,very_low,34.2,96.9,1.238
2024-02-06 03:00:00,2024-02-06,37,training,sleep,66.0,44.6,0.032,very_low,34.12,97.9,1.238
2024-02-06 03:10:00,2024-02-06,37,training,sleep,68.7,44.5,0.017,very_low,33.71,97.2,1.238
2024-02-06 03:20:00,2024-02-06,37,training,sleep,72.0,62.3,0.032,very_low,34.19,98.3,1.238
2024-02-06 03:30:00,2024-02-06,37,training,sleep,74.2,44.4,0.031,very_low,33.7,98.0,1.238
2024-02-06 03:40:00,2024-02-06,37,training,sleep,61.8,44.1,0.035,very_low,33.8,97.9,1.238
2024-02-06 03:50:00,2024-02-06,37,training,sleep,58.3,59.4,0.006,very_low,33.8,97.5,1.238
2024-02-06 04:00:00,2024-02-06,37,training,sleep,71.0,49.9,0.02,very_low,33.97,97.2,1.238
2024-02-06 04:10:00,2024-02-06,37,training,sleep,66.0,53.5,0.005,very_low,33.63,96.8,1.238
2024-02-06 04:20:00,2024-02-06,37,training,sleep,68.4,48.3,0.008,very_low,33.81,97.6,1.238
2024-02-06 04:30:00,2024-02-06,37,training,sleep,65.5,56.0,0.049,very_low,33.91,95.8,1.238
2024-02-06 04:40:00,2024-02-06,37,training,sleep,58.5,49.4,0.034,very_low,34.0,95.7,1.238
2024-02-06 04:50:00,2024-02-06,37,training,sleep,64.7,54.0,0.039,very_low,33.62,98.0,1.238
2024-02-06 05:00:00,2024-02-06,37,training,sleep,60.9,58.0,0.049,very_low,33.93,96.6,1.238
2024-02-06 05:10:00,2024-02-06,37,training,sleep,66.7,49.2,0.016,very_low,34.16,97.5,1.238
2024-02-06 05:20:00,2024-02-06,37,training,sleep,63.4,50.9,0.007,very_low,33.73,95.1,1.238
2024-02-06 05:30:00,2024-02-06,37,training,sleep,63.9,49.3,0.005,very_low,33.63,97.7,1.238
2024-02-06 05:40:00,2024-02-06,37,training,sleep,67.4,43.4,0.043,very_low,34.22,96.0,1.238
2024-02-06 05:50:00,2024-02-06,37,training,sleep,74.0,56.0,0.002,very_low,33.86,95.4,1.238
2024-02-06 06:00:00,2024-02-06,37,training,wake_rest,75.1,38.2,0.187,low,34.33,98.0,1.238
2024-02-06 06:10:00,2024-02-06,37,training,wake_rest,82.6,44.1,0.143,low,34.45,99.2,1.238
2024-02-06 06:20:00,2024-02-06,37,training,wake_rest,84.0,44.3,0.138,low,33.97,97.9,1.238
2024-02-06 06:30:00,2024-02-06,37,training,wake_rest,75.8,41.4,0.082,very_low,34.42,97.2,1.238
2024-02-06 06:40:00,2024-02-06,37,training,wake_rest,70.4,43.1,0.175,low,34.35,99.5,1.238
2024-02-06 06:50:00,2024-02-06,37,training,wake_rest,81.6,43.3,0.171,low,34.42,99.4,1.238
2024-02-06 07:00:00,2024-02-06,37,training,morning_training,194.3,26.9,1.109,high,35.55,98.6,1.238
2024-02-06 07:10:00,2024-02-06,37,training,morning_training,197.0,28.5,1.254,high,34.89,99.2,1.238
2024-02-06 07:20:00,2024-02-06,37,training,morning_training,158.6,27.4,1.238,high,35.07,98.3,1.238
2024-02-06 07:30:00,2024-02-06,37,training,morning_training,173.2,24.6,0.851,high,35.62,97.9,1.238
2024-02-06 07:40:00,2024-02-06,37,training,morning_training,199.9,34.3,0.911,high,35.07,98.4,1.238
2024-02-06 07:50:00,2024-02-06,37,training,morning_training,173.8,25.3,0.837,high,35.24,97.8,1.238
2024-02-06 08:00:00,2024-02-06,37,training,morning_training,180.8,35.4,1.313,high,35.38,98.0,1.238
2024-02-06 08:10:00,2024-02-06,37,training,morning_training,170.5,29.2,0.702,high,35.05,98.9,1.238
2024-02-06 08:20:00,2024-02-06,37,training,morning_training,179.9,34.3,0.618,moderate,34.87,99.4,1.238
2024-02-06 08:30:00,2024-02-06,37,training,morning_training,188.5,29.0,0.881,high,35.2,99.1,1.238
2024-02-06 08:40:00,2024-02-06,37,training,morning_training,188.1,26.8,1.166,high,35.81,97.2,1.238
2024-02-06 08:50:00,2024-02-06,37,training,morning_training,167.1,34.0,0.7,high,35.39,98.2,1.238
2024-02-06 09:00:00,2024-02-06,37,training,active,132.9,34.6,0.521,moderate,34.28,98.4,1.238
2024-02-06 09:10:00,2024-02-06,37,training,active,123.3,27.3,0.246,low,34.68,98.5,1.238
2024-02-06 09:20:00,2024-02-06,37,training,active,128.1,39.6,0.276,low,34.43,98.4,1.238
2024-02-06 09:30:00,2024-02-06,37,training,active,112.4,37.5,0.275,low,34.68,97.6,1.238
2024-02-06 09:40:00,2024-02-06,37,training,active,135.9,42.3,0.518,moderate,34.43,98.3,1.238
2024-02-06 09:50:00,2024-02-06,37,training,active,112.3,34.4,0.336,moderate,34.99,99.3,1.238
2024-02-06 10:00:00,2024-02-06,37,training,active,111.1,42.4,0.505,moderate,35.03,98.8,1.238
2024-02-06 10:10:00,2024-02-06,37,training,active,134.6,41.7,0.525,moderate,35.23,98.6,1.238
2024-02-06 10:20:00,2024-02-06,37,training,active,125.3,37.9,0.303,moderate,34.98,98.8,1.238
2024-02-06 10:30:00,2024-02-06,37,training,active,134.7,44.7,0.363,moderate,34.58,98.7,1.238
2024-02-06 10:40:00,2024-02-06,37,training,active,105.6,36.2,0.23,low,35.11,99.0,1.238
2024-02-06 10:50:00,2024-02-06,37,training,active,106.2,39.4,0.574,moderate,35.06,98.8,1.238
2024-02-06 11:00:00,2024-02-06,37,training,active,119.3,36.6,0.257,low,34.34,98.3,1.238
2024-02-06 11:10:00,2024-02-06,37,training,active,115.7,34.0,0.256,low,34.42,99.4,1.238
2024-02-06 11:20:00,2024-02-06,37,training,active,121.7,43.7,0.498,moderate,34.28,99.3,1.238
2024-02-06 11:30:00,2024-02-06,37,training,active,125.2,39.6,0.352,moderate,34.26,98.6,1.238
2024-02-06 11:40:00,2024-02-06,37,training,active,131.4,41.5,0.518,moderate,35.04,99.3,1.238
2024-02-06 11:50:00,2024-02-06,37,training,active,108.1,38.8,0.271,low,34.96,98.9,1.238
2024-02-06 12:00:00,2024-02-06,37,training,lunch_rest,84.0,46.0,0.134,low,34.04,97.0,1.238
2024-02-06 12:10:00,2024-02-06,37,training,lunch_rest,81.1,43.7,0.14,low,34.59,98.6,1.238
2024-02-06 12:20:00,2024-02-06,37,training,lunch_rest,91.4,36.7,0.119,low,34.48,99.2,1.238
2024-02-06 12:30:00,2024-02-06,37,training,lunch_rest,87.7,34.1,0.108,low,34.32,97.7,1.238
2024-02-06 12:40:00,2024-02-06,37,training,lunch_rest,80.4,40.7,0.107,low,34.4,97.6,1.238
2024-02-06 12:50:00,2024-02-06,37,training,lunch_rest,93.0,43.6,0.083,very_low,34.57,97.9,1.238
2024-02-06 13:00:00,2024-02-06,37,training,active,113.7,27.1,0.361,moderate,34.72,98.2,1.238
2024-02-06 13:10:00,2024-02-06,37,training,active,108.0,37.5,0.268,low,35.28,98.9,1.238
2024-02-06 13:20:00,2024-02-06,37,training,active,123.8,46.0,0.289,low,34.99,97.7,1.238
2024-02-06 13:30:00,2024-02-06,37,training,active,107.7,27.6,0.317,moderate,35.22,99.1,1.238
2024-02-06 13:40:00,2024-02-06,37,training,active,115.7,28.4,0.34,moderate,34.75,99.1,1.238
2024-02-06 13:50:00,2024-02-06,37,training,active,113.1,38.1,0.406,moderate,34.33,97.6,1.238
2024-02-06 14:00:00,2024-02-06,37,training,active,134.8,30.2,0.354,moderate,34.3,97.5,1.238
2024-02-06 14:10:00,2024-02-06,37,training,active,115.9,39.9,0.292,low,34.7,97.5,1.238
2024-02-06 14:20:00,2024-02-06,37,training,active,118.4,33.4,0.414,moderate,35.25,99.5,1.238
2024-02-06 14:30:00,2024-02-06,37,training,active,118.9,39.5,0.431,moderate,34.51,97.4,1.238
2024-02-06 14:40:00,2024-02-06,37,training,active,124.0,32.4,0.444,moderate,35.12,99.1,1.238
2024-02-06 14:50:00,2024-02-06,37,training,active,121.0,37.0,0.302,moderate,35.09,97.7,1.238
2024-02-06 15:00:00,2024-02-06,37,training,active,119.6,32.5,0.482,moderate,34.3,97.6,1.238
2024-02-06 15:10:00,2024-02-06,37,training,active,134.1,40.5,0.397,moderate,34.28,97.7,1.238
2024-02-06 15:20:00,2024-02-06,37,training,active,130.4,38.3,0.374,moderate,35.13,97.7,1.238
2024-02-06 15:30:00,2024-02-06,37,training,active,102.9,43.7,0.392,moderate,34.92,97.2,1.238
2024-02-06 15:40:00,2024-02-06,37,training,active,131.6,40.0,0.217,low,35.09,99.0,1.238
2024-02-06 15:50:00,2024-02-06,37,training,active,114.8,43.2,0.269,low,34.58,97.1,1.238
2024-02-06 16:00:00,2024-02-06,37,training,active,133.0,30.4,0.212,low,35.06,98.7,1.238
2024-02-06 16:10:00,2024-02-06,37,training,active,109.6,39.1,0.408,moderate,35.18,97.5,1.238
2024-02-06 16:20:00,2024-02-06,37,training,active,129.6,39.1,0.572,moderate,35.14,97.6,1.238
2024-02-06 16:30:00,2024-02-06,37,training,active,113.0,34.7,0.226,low,34.3,97.0,1.238
2024-02-06 16:40:00,2024-02-06,37,training,active,133.0,42.6,0.259,low,35.16,99.5,1.238
2024-02-06 16:50:00,2024-02-06,37,training,active,120.8,35.1,0.26,low,34.85,98.9,1.238
2024-02-06 17:00:00,2024-02-06,37,training,evening_training,175.2,23.0,1.139,high,34.73,97.6,1.238
2024-02-06 17:10:00,2024-02-06,37,training,evening_training,176.7,22.8,0.667,moderate,35.4,99.2,1.238
2024-02-06 17:20:00,2024-02-06,37,training,evening_training,196.6,26.4,0.669,moderate,35.54,99.4,1.238
2024-02-06 17:30:00,2024-02-06,37,training,evening_training,188.1,31.5,1.23,high,35.28,99.1,1.238
2024-02-06 17:40:00,2024-02-06,37,training,evening_training,161.0,23.1,0.745,high,35.54,98.8,1.238
2024-02-06 17:50:00,2024-02-06,37,training,evening_training,167.4,26.5,1.102,high,34.84,97.7,1.238
2024-02-06 18:00:00,2024-02-06,37,training,evening_training,193.7,35.7,0.618,moderate,34.79,97.8,1.238
2024-02-06 18:10:00,2024-02-06,37,training,evening_training,191.0,25.6,1.276,high,35.43,97.3,1.238
2024-02-06 18:20:00,2024-02-06,37,training,evening_training,193.8,22.8,1.138,high,35.32,97.5,1.238
2024-02-06 18:30:00,2024-02-06,37,training,evening_training,158.5,27.9,1.34,high,35.06,98.3,1.238
2024-02-06 18:40:00,2024-02-06,37,training,evening_training,189.7,23.6,0.763,high,35.08,98.6,1.238
2024-02-06 18:50:00,2024-02-06,37,training,evening_training,176.5,32.7,1.366,high,35.28,98.6,1.238
2024-02-06 19:00:00,2024-02-06,37,training,rest,78.2,48.4,0.184,low,34.38,98.6,1.238
2024-02-06 19:10:00,2024-02-06,37,training,rest,78.1,39.9,0.061,very_low,34.12,98.4,1.238
2024-02-06 19:20:00,2024-02-06,37,training,rest,79.2,53.7,0.189,low,34.39,97.7,1.238
2024-02-06 19:30:00,2024-02-06,37,training,rest,84.4,44.5,0.139,low,34.04,98.8,1.238
2024-02-06 19:40:00,2024-02-06,37,training,rest,81.0,41.3,0.188,low,34.41,97.4,1.238
2024-02-06 19:50:00,2024-02-06,37,training,rest,80.1,54.1,0.094,very_low,34.4,98.0,1.238
2024-02-06 20:00:00,2024-02-06,37,training,rest,78.9,41.0,0.152,low,34.17,98.6,1.238
2024-02-06 20:10:00,2024-02-06,37,training,rest,79.3,46.4,0.178,low,33.95,98.0,1.238
2024-02-06 20:20:00,2024-02-06,37,training,rest,90.1,41.0,0.147,low,34.05,97.9,1.238
2024-02-06 20:30:00,2024-02-06,37,training,rest,84.7,47.7,0.12,low,34.02,99.0,1.238
2024-02-06 20:40:00,2024-02-06,37,training,rest,87.5,50.4,0.124,low,34.19,99.4,1.238
2024-02-06 20:50:00,2024-02-06,37,training,rest,83.0,47.1,0.123,low,34.44,97.2,1.238
2024-02-06 21:00:00,2024-02-06,37,training,rest,85.1,39.3,0.092,very_low,34.36,97.9,1.238
2024-02-06 21:10:00,2024-02-06,37,training,rest,81.5,50.9,0.077,very_low,34.18,97.4,1.238
2024-02-06 21:20:00,2024-02-06,37,training,rest,88.1,39.5,0.125,low,33.9,98.9,1.238
2024-02-06 21:30:00,2024-02-06,37,training,rest,74.6,44.4,0.119,low,34.41,97.4,1.238
2024-02-06 21:40:00,2024-02-06,37,training,rest,82.4,49.1,0.187,low,33.84,98.3,1.238
2024-02-06 21:50:00,2024-02-06,37,training,rest,84.3,39.1,0.161,low,34.12,98.2,1.238
2024-02-06 22:00:00,2024-02-06,37,training,sleep,63.0,61.7,0.032,very_low,34.21,97.0,1.238
2024-02-06 22:10:00,2024-02-06,37,training,sleep,60.5,54.9,0.01,very_low,33.62,98.2,1.238
2024-02-06 22:20:00,2024-02-06,37,training,sleep,70.4,50.0,0.042,very_low,34.06,95.1,1.238
2024-02-06 22:30:00,2024-02-06,37,training,sleep,68.7,54.0,0.035,very_low,33.89,96.2,1.238
2024-02-06 22:40:00,2024-02-06,37,training,sleep,59.6,59.6,0.0,very_low,33.86,98.2,1.238
2024-02-06 22:50:00,2024-02-06,37,training,sleep,60.6,45.3,0.002,very_low,34.08,96.0,1.238
2024-02-06 23:00:00,2024-02-06,37,training,sleep,68.7,48.5,0.037,very_low,33.68,96.3,1.238
2024-02-06 23:10:00,2024-02-06,37,training,sleep,69.0,55.5,0.005,very_low,34.12,95.8,1.238
2024-02-06 23:20:00,2024-02-06,37,training,sleep,72.0,57.0,0.012,very_low,33.75,96.2,1.238
2024-02-06 23:30:00,2024-02-06,37,training,sleep,66.5,55.3,0.017,very_low,33.78,95.9,1.238
2024-02-06 23:40:00,2024-02-06,37,training,sleep,73.5,52.6,0.033,very_low,33.6,97.3,1.238
2024-02-06 23:50:00,2024-02-06,37,training,sleep,60.9,52.8,0.025,very_low,34.3,98.4,1.238
2024-02-07 00:00:00,2024-02-07,38,training,sleep,67.6,56.3,0.039,very_low,33.79,95.7,1.264
2024-02-07 00:10:00,2024-02-07,38,training,sleep,69.8,51.9,0.041,very_low,33.65,96.8,1.264
2024-02-07 00:20:00,2024-02-07,38,training,sleep,71.3,44.5,0.039,very_low,33.64,97.5,1.264
2024-02-07 00:30:00,2024-02-07,38,training,sleep,63.1,50.1,0.0,very_low,34.12,97.9,1.264
2024-02-07 00:40:00,2024-02-07,38,training,sleep,68.1,44.1,0.031,very_low,33.79,97.2,1.264
2024-02-07 00:50:00,2024-02-07,38,training,sleep,72.9,44.7,0.005,very_low,34.06,98.0,1.264
2024-02-07 01:00:00,2024-02-07,38,training,sleep,63.6,55.9,0.001,very_low,33.65,97.5,1.264
2024-02-07 01:10:00,2024-02-07,38,training,sleep,67.0,43.9,0.016,very_low,33.91,97.3,1.264
2024-02-07 01:20:00,2024-02-07,38,training,sleep,72.5,47.9,0.009,very_low,34.03,95.6,1.264
2024-02-07 01:30:00,2024-02-07,38,training,sleep,69.7,48.6,0.048,very_low,34.22,96.3,1.264
2024-02-07 01:40:00,2024-02-07,38,training,sleep,67.6,54.9,0.02,very_low,33.94,96.1,1.264
2024-02-07 01:50:00,2024-02-07,38,training,sleep,68.5,57.6,0.037,very_low,33.79,95.4,1.264
2024-02-07 02:00:00,2024-02-07,38,training,sleep,57.6,52.6,0.038,very_low,34.09,97.8,1.264
2024-02-07 02:10:00,2024-02-07,38,training,sleep,61.3,46.4,0.032,very_low,33.69,95.0,1.264
2024-02-07 02:20:00,2024-02-07,38,training,sleep,59.0,54.4,0.046,very_low,34.1,97.1,1.264
2024-02-07 02:30:00,2024-02-07,38,training,sleep,71.1,44.3,0.02,very_low,34.2,96.8,1.264
2024-02-07 02:40:00,2024-02-07,38,training,sleep,67.8,52.6,0.027,very_low,33.77,95.0,1.264
2024-02-07 02:50:00,2024-02-07,38,training,sleep,69.8,47.0,0.043,very_low,33.86,97.7,1.264
2024-02-07 03:00:00,2024-02-07,38,training,sleep,71.1,57.2,0.02,very_low,33.51,96.9,1.264
2024-02-07 03:10:00,2024-02-07,38,training,sleep,70.3,57.9,0.014,very_low,34.33,97.6,1.264
2024-02-07 03:20:00,2024-02-07,38,training,sleep,64.3,46.8,0.018,very_low,33.99,95.4,1.264
2024-02-07 03:30:00,2024-02-07,38,training,sleep,69.9,51.9,0.047,very_low,33.88,97.6,1.264
2024-02-07 03:40:00,2024-02-07,38,training,sleep,67.6,55.2,0.034,very_low,34.0,96.0,1.264
2024-02-07 03:50:00,2024-02-07,38,training,sleep,65.0,48.5,0.019,very_low,33.71,96.0,1.264
2024-02-07 04:00:00,2024-02-07,38,training,sleep,63.2,59.0,0.043,very_low,34.18,98.4,1.264
2024-02-07 04:10:00,2024-02-07,38,training,sleep,66.9,54.8,0.046,very_low,33.96,95.1,1.264
2024-02-07 04:20:00,2024-02-07,38,training,sleep,69.6,45.4,0.025,very_low,34.04,97.4,1.264
2024-02-07 04:30:00,2024-02-07,38,training,sleep,68.7,53.0,0.02,very_low,34.06,98.4,1.264
2024-02-07 04:40:00,2024-02-07,38,training,sleep,64.1,58.5,0.041,very_low,33.81,95.4,1.264
2024-02-07 04:50:00,2024-02-07,38,training,sleep,75.6,50.3,0.044,very_low,33.71,95.5,1.264
2024-02-07 05:00:00,2024-02-07,38,training,sleep,65.4,43.8,0.034,very_low,33.71,98.4,1.264
2024-02-07 05:10:00,2024-02-07,38,training,sleep,69.2,58.2,0.042,very_low,33.91,97.6,1.264
2024-02-07 05:20:00,2024-02-07,38,training,sleep,63.3,48.1,0.005,very_low,33.85,95.7,1.264
2024-02-07 05:30:00,2024-02-07,38,training,sleep,63.0,54.4,0.032,very_low,34.07,95.1,1.264
2024-02-07 05:40:00,2024-02-07,38,training,sleep,71.5,52.2,0.012,very_low,34.05,96.0,1.264
2024-02-07 05:50:00,2024-02-07,38,training,sleep,74.5,41.9,0.034,very_low,33.91,95.4,1.264
2024-02-07 06:00:00,2024-02-07,38,training,wake_rest,79.6,45.4,0.19,low,34.16,98.3,1.264
2024-02-07 06:10:00,2024-02-07,38,training,wake_rest,74.2,41.2,0.173,low,34.4,98.0,1.264
2024-02-07 06:20:00,2024-02-07,38,training,wake_rest,78.6,42.0,0.15,low,34.54,99.0,1.264
2024-02-07 06:30:00,2024-02-07,38,training,wake_rest,80.7,42.6,0.074,very_low,34.51,99.3,1.264
2024-02-07 06:40:00,2024-02-07,38,training,wake_rest,83.9,46.7,0.063,very_low,34.2,97.5,1.264
2024-02-07 06:50:00,2024-02-07,38,training,wake_rest,78.1,36.1,0.15,low,34.17,99.2,1.264
2024-02-07 07:00:00,2024-02-07,38,training,morning_training,169.6,26.1,0.663,moderate,34.76,97.4,1.264
2024-02-07 07:10:00,2024-02-07,38,training,morning_training,200.0,21.8,1.405,high,35.3,97.7,1.264
2024-02-07 07:20:00,2024-02-07,38,training,morning_training,186.3,26.3,0.884,high,35.86,97.2,1.264
2024-02-07 07:30:00,2024-02-07,38,training,morning_training,166.3,24.5,1.219,high,35.32,97.3,1.264
2024-02-07 07:40:00,2024-02-07,38,training,morning_training,196.2,24.1,0.782,high,35.79,98.6,1.264
2024-02-07 07:50:00,2024-02-07,38,training,morning_training,173.9,31.6,1.087,high,35.71,98.4,1.264
2024-02-07 08:00:00,2024-02-07,38,training,morning_training,179.3,30.9,1.25,high,35.84,97.9,1.264
2024-02-07 08:10:00,2024-02-07,38,training,morning_training,169.5,31.3,1.424,high,34.96,99.3,1.264
2024-02-07 08:20:00,2024-02-07,38,training,morning_training,200.0,25.2,1.413,high,35.5,98.1,1.264
2024-02-07 08:30:00,2024-02-07,38,training,morning_training,171.8,25.9,1.224,high,35.89,97.1,1.264
2024-02-07 08:40:00,2024-02-07,38,training,morning_training,177.1,31.3,1.046,high,35.78,97.2,1.264
2024-02-07 08:50:00,2024-02-07,38,training,morning_training,196.0,25.6,1.176,high,35.02,98.2,1.264
2024-02-07 09:00:00,2024-02-07,38,training,active,138.5,32.2,0.263,low,34.95,98.9,1.264
2024-02-07 09:10:00,2024-02-07,38,training,active,111.1,38.4,0.212,low,34.54,97.2,1.264
2024-02-07 09:20:00,2024-02-07,38,training,active,109.4,30.3,0.26,low,35.06,99.0,1.264
2024-02-07 09:30:00,2024-02-07,38,training,active,127.8,38.8,0.541,moderate,35.16,98.8,1.264
2024-02-07 09:40:00,2024-02-07,38,training,active,132.2,36.1,0.236,low,34.77,99.4,1.264
2024-02-07 09:50:00,2024-02-07,38,training,active,108.1,33.1,0.58,moderate,35.17,98.8,1.264
2024-02-07 10:00:00,2024-02-07,38,training,active,117.1,35.3,0.4,moderate,34.46,99.0,1.264
2024-02-07 10:10:00,2024-02-07,38,training,active,118.1,33.9,0.367,moderate,34.42,98.9,1.264
2024-02-07 10:20:00,2024-02-07,38,training,active,113.2,29.1,0.276,low,34.85,99.2,1.264
2024-02-07 10:30:00,2024-02-07,38,training,active,117.9,32.9,0.481,moderate,34.47,97.9,1.264
2024-02-07 10:40:00,2024-02-07,38,training,active,118.3,33.2,0.287,low,34.28,97.7,1.264
2024-02-07 10:50:00,2024-02-07,38,training,active,107.6,40.2,0.277,low,35.06,98.9,1.264
2024-02-07 11:00:00,2024-02-07,38,training,active,112.3,42.6,0.316,moderate,34.26,98.7,1.264
2024-02-07 11:10:00,2024-02-07,38,training,active,120.5,30.3,0.599,moderate,35.03,97.6,1.264
2024-02-07 11:20:00,2024-02-07,38,training,active,127.6,33.0,0.581,moderate,35.14,99.0,1.264
2024-02-07 11:30:00,2024-02-07,38,training,active,114.9,44.4,0.47,moderate,34.5,99.5,1.264
2024-02-07 11:40:00,2024-02-07,38,training,active,136.7,27.1,0.526,moderate,34.35,99.4,1.264
2024-02-07 11:50:00,2024-02-07,38,training,active,138.3,41.1,0.496,moderate,35.32,97.8,1.264
2024-02-07 12:00:00,2024-02-07,38,training,lunch_rest,93.6,38.3,0.117,low,34.23,99.1,1.264
2024-02-07 12:10:00,2024-02-07,38,training,lunch_rest,89.4,39.6,0.101,low,34.29,98.5,1.264
2024-02-07 12:20:00,2024-02-07,38,training,lunch_rest,93.8,41.9,0.094,very_low,34.74,97.9,1.264
2024-02-07 12:30:00,2024-02-07,38,training,lunch_rest,95.9,35.8,0.09,very_low,34.31,98.3,1.264
2024-02-07 12:40:00,2024-02-07,38,training,lunch_rest,95.8,44.1,0.109,low,34.53,98.5,1.264
2024-02-07 12:50:00,2024-02-07,38,training,lunch_rest,89.6,42.5,0.139,low,34.58,99.0,1.264
2024-02-07 13:00:00,2024-02-07,38,training,active,135.8,35.0,0.563,moderate,35.11,97.1,1.264
2024-02-07 13:10:00,2024-02-07,38,training,active,124.3,28.1,0.404,moderate,34.97,97.3,1.264
2024-02-07 13:20:00,2024-02-07,38,training,active,133.9,28.6,0.544,moderate,35.29,97.4,1.264
2024-02-07 13:30:00,2024-02-07,38,training,active,127.2,29.3,0.207,low,34.69,97.2,1.264
2024-02-07 13:40:00,2024-02-07,38,training,active,136.9,32.6,0.598,moderate,34.58,99.4,1.264
2024-02-07 13:50:00,2024-02-07,38,training,active,131.8,39.3,0.55,moderate,34.51,98.6,1.264
2024-02-07 14:00:00,2024-02-07,38,training,active,137.3,31.9,0.406,moderate,35.25,97.8,1.264
2024-02-07 14:10:00,2024-02-07,38,training,active,137.1,32.5,0.211,low,34.5,97.5,1.264
2024-02-07 14:20:00,2024-02-07,38,training,active,131.1,37.5,0.332,moderate,34.44,97.7,1.264
2024-02-07 14:30:00,2024-02-07,38,training,active,136.2,27.5,0.46,moderate,34.99,99.1,1.264
2024-02-07 14:40:00,2024-02-07,38,training,active,111.2,30.7,0.429,moderate,34.76,99.0,1.264
2024-02-07 14:50:00,2024-02-07,38,training,active,126.6,33.7,0.492,moderate,35.02,98.4,1.264
2024-02-07 15:00:00,2024-02-07,38,training,active,106.9,37.2,0.588,moderate,35.04,97.8,1.264
2024-02-07 15:10:00,2024-02-07,38,training,active,139.3,35.8,0.465,moderate,34.95,98.0,1.264
2024-02-07 15:20:00,2024-02-07,38,training,active,129.0,37.1,0.223,low,34.59,98.8,1.264
2024-02-07 15:30:00,2024-02-07,38,training,active,105.8,34.6,0.311,moderate,35.22,98.6,1.264
2024-02-07 15:40:00,2024-02-07,38,training,active,111.7,31.6,0.31,moderate,34.35,99.0,1.264
2024-02-07 15:50:00,2024-02-07,38,training,active,111.1,30.0,0.225,low,34.4,97.3,1.264
2024-02-07 16:00:00,2024-02-07,38,training,active,118.8,26.0,0.544,moderate,34.91,98.5,1.264
2024-02-07 16:10:00,2024-02-07,38,training,active,111.8,32.8,0.524,moderate,35.07,98.7,1.264
2024-02-07 16:20:00,2024-02-07,38,training,active,130.3,37.9,0.436,moderate,34.25,97.1,1.264
2024-02-07 16:30:00,2024-02-07,38,training,active,111.0,32.5,0.201,low,34.94,99.4,1.264
2024-02-07 16:40:00,2024-02-07,38,training,active,119.4,29.9,0.283,low,34.33,98.9,1.264
